Predict Base,Probability Interval,Probability Previous,Probability Next,Time Previous,Time Next,classe
1,0.80952,0.63636,1.0,1,1,1
1,0.80952,0.63636,1.0,1,1,1
1,0.85714,0.72727,1.0,1,1,1
1,0.85714,0.72727,1.0,1,1,1
1,0.90476,0.81818,1.0,1,1,1
1,0.95238,0.90909,1.0,1,1,1
1,1.0,1.0,1.0,1,1,1
1,1.0,1.0,1.0,1,1,1
1,1.0,1.0,1.0,1,1,1
1,1.0,1.0,1.0,1,1,1
1,1.0,1.0,1.0,1,1,1
1,1.0,1.0,1.0,1,1,1
1,1.0,1.0,1.0,1,1,1
1,0.95238,1.0,0.90909,1,1,1
1,0.90476,1.0,0.81818,1,1,1
1,0.85714,1.0,0.72727,1,1,1
1,0.80952,1.0,0.63636,1,1,1
1,0.7619,1.0,0.54545,1,1,1
1,0.71429,1.0,0.45455,1,1,1
1,0.66667,1.0,0.36364,1,1,1
1,0.61905,1.0,0.27273,1,1,1
1,0.61905,1.0,0.27273,1,1,1
1,0.61905,1.0,0.27273,1,9,1
0,0.61905,0.90909,0.27273,1,8,0
0,0.61905,0.81818,0.36364,2,7,0
0,0.61905,0.72727,0.45455,3,6,0
0,0.61905,0.63636,0.54545,4,5,0
0,0.61905,0.54545,0.63636,5,4,0
0,0.57143,0.45455,0.63636,6,3,0
0,0.52381,0.36364,0.63636,7,2,0
0,0.47619,0.27273,0.63636,8,1,0
1,0.42857,0.27273,0.63636,9,1,1
1,0.38095,0.27273,0.54545,1,1,1
1,0.33333,0.27273,0.45455,1,1,1
1,0.33333,0.36364,0.36364,1,1,1
1,0.33333,0.45455,0.27273,1,1,1
1,0.33333,0.54545,0.18182,1,1,1
1,0.33333,0.63636,0.09091,1,10,1
